plantName,urls
Cabbage,"https://inaturalist-open-data.s3.amazonaws.com/photos/619916639/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619919263/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619917802/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619917944/original.jpg,https://static.inaturalist.org/photos/619917573/original.jpg,https://static.inaturalist.org/photos/619917680/original.jpg"
Tomato,"https://static.inaturalist.org/photos/619906188/original.jpg,https://static.inaturalist.org/photos/619906174/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619917139/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619914534/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619895447/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619895478/original.jpg"
Wisteria,"https://inaturalist-open-data.s3.amazonaws.com/photos/619883682/original.jpg,https://static.inaturalist.org/photos/619842394/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619754605/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619755032/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619755049/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619755071/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619638075/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619638367/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619533665/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619533739/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619533801/original.jpg"
Strawberry,"https://static.inaturalist.org/photos/619905829/original.jpg,https://static.inaturalist.org/photos/619905143/original.jpg,https://static.inaturalist.org/photos/619915840/original.jpg,https://static.inaturalist.org/photos/619915871/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619915390/original.jpg,https://static.inaturalist.org/photos/619914685/original.jpg"
Borage,"https://inaturalist-open-data.s3.amazonaws.com/photos/619894590/original.jpg,https://static.inaturalist.org/photos/619889288/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619886324/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619886355/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619886392/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619886426/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619884881/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619884925/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619882427/original.jpg"
Raspberry,"https://inaturalist-open-data.s3.amazonaws.com/photos/619920610/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619920448/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619906522/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619906557/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619906589/original.jpg,https://static.inaturalist.org/photos/619898823/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619898148/original.jpg"
Cornflower,"https://inaturalist-open-data.s3.amazonaws.com/photos/619905766/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619905768/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619903344/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619820986/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619820073/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619819289/original.jpg"
Pineapple,"https://inaturalist-open-data.s3.amazonaws.com/photos/619904437/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619904431/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619904444/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619903780/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619903783/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619907802/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619902576/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619902602/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619902629/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619898444/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619898439/original.jpg"
Lavender (French),"https://inaturalist-open-data.s3.amazonaws.com/photos/619916073/original.jpg,https://static.inaturalist.org/photos/619902466/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619866830/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619858075/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619858131/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619796870/original.jpg"
Acorn Squash,"https://inaturalist-open-data.s3.amazonaws.com/photos/618676986/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/613253199/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/608952154/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/608797613/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/608797672/original.jpg,https://static.inaturalist.org/photos/605996188/original.jpg,https://static.inaturalist.org/photos/605996201/original.jpg"
Apple Tree,"https://inaturalist-open-data.s3.amazonaws.com/photos/619899066/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619891267/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619867320/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619836092/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619777661/original.jpg"
Bamboo Orchid,"https://inaturalist-open-data.s3.amazonaws.com/photos/619912819/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619792720/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619698775/original.jpg,https://static.inaturalist.org/photos/619681276/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619681446/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619681450/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619681451/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619681449/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619681456/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619681455/original.jpg"
Balsam,"https://inaturalist-open-data.s3.amazonaws.com/photos/619920195/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619920253/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619920332/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619916446/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619913721/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619913827/original.jpg,https://static.inaturalist.org/photos/619912353/original.jpg,https://static.inaturalist.org/photos/619912305/original.jpg,https://static.inaturalist.org/photos/619912328/original.jpg,https://static.inaturalist.org/photos/619912362/original.jpg"
Banana Plant,"https://i0.wp.com/sugarcreekgardens.com/wp-content/uploads/2024/10/Musa-sikkimensis-Ever-Red-Hardy-Banana-Tree-6.jpg?fit=1000%2C1000&ssl=1,https://cdn.mos.cms.futurecdn.net/KVyYN5nbX9nUuLT9FGve48.jpg,https://i0.wp.com/tacogirl.com/wp-content/uploads/2013/03/Banana-Tree-from-Twisted-Sifter-who-got-it-from-freefly-flunky-on-Flickr.jpg?ssl=1"
Beetroot,"https://inaturalist-open-data.s3.amazonaws.com/photos/619899251/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619899348/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619894413/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619850102/original.jpg,https://static.inaturalist.org/photos/619840475/original.jpg,https://static.inaturalist.org/photos/619770081/original.jpg"
Blackcurrant,"https://static.inaturalist.org/photos/619918621/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619761684/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619653265/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619653284/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619653302/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619618354/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619308787/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619308808/original.jpg"
Bok Choy,"https://inaturalist-open-data.s3.amazonaws.com/photos/619879781/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619845346/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619845335/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619845345/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619845347/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619845332/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619845340/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619768635/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619768631/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619738804/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619732763/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619732780/original.jpg"
Brassica,"https://inaturalist-open-data.s3.amazonaws.com/photos/619916639/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619917006/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619917038/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619917076/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910818/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910814/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910805/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910807/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910820/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910804/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910851/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619908920/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619904430/original.jpg"
Butternut Squash,"https://inaturalist-open-data.s3.amazonaws.com/photos/619840705/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619257436/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619257470/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619257497/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619065850/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/618907241/original.jpg,https://static.inaturalist.org/photos/618806853/original.jpg"
Carrot,"https://inaturalist-open-data.s3.amazonaws.com/photos/619915407/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619915442/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619913409/original.jpg,https://static.inaturalist.org/photos/619902774/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619907217/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619905872/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619905890/original.jpg"
Chayote,"https://inaturalist-open-data.s3.amazonaws.com/photos/619868828/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619869251/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619848129/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619848044/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619848035/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619848057/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619848085/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619851393/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619851403/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619792120/original.jpg"
Chestnut,"https://inaturalist-open-data.s3.amazonaws.com/photos/619920798/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918797/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918755/original.jpg,https://static.inaturalist.org/photos/619918373/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619917447/original.jpg"
Clementine,"https://inaturalist-open-data.s3.amazonaws.com/photos/618201893/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/617870791/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/609447092/original.jpg,https://static.inaturalist.org/photos/609311126/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/605707914/original.jpg"
Clove,"https://inaturalist-open-data.s3.amazonaws.com/photos/619878098/original.jpg,https://static.inaturalist.org/photos/619632000/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619393660/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619393663/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619236630/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619236633/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619082392/original.jpg"
Cocoa Tree,"https://inaturalist-open-data.s3.amazonaws.com/photos/619809505/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619699774/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619696783/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619696805/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619674545/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619674555/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619674553/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619626656/original.jpg"
Corn,"https://inaturalist-open-data.s3.amazonaws.com/photos/619918709/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918759/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918787/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918821/original.jpg,https://static.inaturalist.org/photos/619915976/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619914054/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619912372/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910929/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910959/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910989/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619911013/original.jpg"
Cucumber,"https://inaturalist-open-data.s3.amazonaws.com/photos/619920785/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619920784/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619916591/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619916721/original.jpg,https://static.inaturalist.org/photos/619916055/original.jpg,https://static.inaturalist.org/photos/619916065/original.jpg,https://static.inaturalist.org/photos/619916066/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619913721/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619913827/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619911925/original.jpg"
Currant,"https://inaturalist-open-data.s3.amazonaws.com/photos/619918450/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619917017/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619917029/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619917047/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619908892/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619909909/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619909977/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619900821/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619900827/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619902220/original.jpg"
Date Palm,"https://inaturalist-open-data.s3.amazonaws.com/photos/619907802/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619889509/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619888901/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619889067/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619889109/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619889585/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619889619/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619878361/original.jpg,https://static.inaturalist.org/photos/619884913/original.jpg"
Dragon Fruit,"https://inaturalist-open-data.s3.amazonaws.com/photos/619889523/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619878345/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619878371/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619878407/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619878447/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619878489/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619878517/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619879068/original.jpg,https://static.inaturalist.org/photos/619874722/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619856552/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619856550/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619856567/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619816534/original.jpg"
Eggplant,"https://inaturalist-open-data.s3.amazonaws.com/photos/619879118/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619850248/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619811641/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619811730/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619811759/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619807857/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619796919/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619796951/original.jpg"
Elderberry,"https://inaturalist-open-data.s3.amazonaws.com/photos/619884034/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619884116/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619884109/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619910565/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619907446/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619907601/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619907625/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619907727/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619891720/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619892197/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619892225/original.jpg"
Fig Tree,"https://static.inaturalist.org/photos/619905118/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619894691/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619888208/original.jpg,https://static.inaturalist.org/photos/619881999/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619855161/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619855192/original.jpg"
Green Bean,"https://inaturalist-open-data.s3.amazonaws.com/photos/619893496/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619760030/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619203192/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/618991681/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/618880954/original.jpg"
Jackfruit,"https://inaturalist-open-data.s3.amazonaws.com/photos/619838997/original.jpg,https://static.inaturalist.org/photos/619857280/original.jpg,https://static.inaturalist.org/photos/619859131/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619794980/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619743126/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619743139/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619555245/original.jpg"
Jasmine (Indoor),"https://www.whiteflowerfarm.com/mas_assets/cache/image/5/8/e/f/22767.Jpg,https://www.marthastewart.com/thmb/0ageNdHN-RL0Gv5Oll5t8Jx63ig=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/jasmine-plant-windowsill-getty-1220-2000-6508d5102dd846b48c35eaf713888064.jpg,https://www.whiteflowerfarm.com/mas_assets/cache/image/9/c/9/8/40088.Jpg"
Jatropha,"https://inaturalist-open-data.s3.amazonaws.com/photos/619913958/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619912798/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619887885/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619879226/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619878197/original.jpg"
Kiwi,"https://inaturalist-open-data.s3.amazonaws.com/photos/619897370/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619836742/original.jpg,https://static.inaturalist.org/photos/619808809/original.jpg,https://static.inaturalist.org/photos/619808811/original.jpg,https://static.inaturalist.org/photos/619808813/original.jpg"
Lady's Mantle,"https://static.inaturalist.org/photos/619880161/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619843404/original.jpg,https://static.inaturalist.org/photos/619835009/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619811829/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619814083/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619717999/original.jpg"
Lemon Tree,"https://inaturalist-open-data.s3.amazonaws.com/photos/619474883/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619474879/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619474863/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619158501/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619158372/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619158469/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619158496/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619152594/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619152638/original.jpg,https://static.inaturalist.org/photos/619148781/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619118341/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619118501/original.jpg"
Litchi,"https://static.inaturalist.org/photos/619900858/original.jpg,https://static.inaturalist.org/photos/619900918/original.jpg,https://static.inaturalist.org/photos/619901007/original.jpg,https://static.inaturalist.org/photos/619901137/original.jpg,https://static.inaturalist.org/photos/619901231/original.jpg,https://static.inaturalist.org/photos/619901328/original.jpg,https://static.inaturalist.org/photos/619901417/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619886207/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619886242/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619857097/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619856867/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619856872/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619856898/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619857507/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619838329/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619832108/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619832122/original.jpg"
Lychee,"https://inaturalist-open-data.s3.amazonaws.com/photos/619845227/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619845228/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619845211/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619833389/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619833396/original.jpg,https://static.inaturalist.org/photos/619836805/original.jpg,https://static.inaturalist.org/photos/619837115/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619806468/original.jpg,https://static.inaturalist.org/photos/619858715/original.jpg,https://static.inaturalist.org/photos/619858753/original.jpg"
Mallow,"https://inaturalist-open-data.s3.amazonaws.com/photos/619919688/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619919063/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918771/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918760/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918786/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918810/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918833/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918572/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918622/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918651/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619918704/original.jpg"
Mango,"https://static.inaturalist.org/photos/619906867/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619908116/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619899454/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619886795/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619882536/original.jpg"
Moringa,"https://inaturalist-open-data.s3.amazonaws.com/photos/619872166/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619870659/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619776999/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619726100/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619648571/original.jpg"
Mulberry,"https://inaturalist-open-data.s3.amazonaws.com/photos/619904600/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619904599/original.jpg,https://static.inaturalist.org/photos/619906952/original.jpg,https://static.inaturalist.org/photos/619905740/original.jpg,https://static.inaturalist.org/photos/619905676/original.jpg,https://static.inaturalist.org/photos/619905510/original.jpg"
Mustard,"https://inaturalist-open-data.s3.amazonaws.com/photos/619915366/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619916954/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619916409/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619916472/original.jpg,https://static.inaturalist.org/photos/619916349/original.jpg,https://static.inaturalist.org/photos/619914851/original.jpg,https://static.inaturalist.org/photos/619914877/original.jpg"
Nectarine,"https://static.inaturalist.org/photos/619919591/original.jpg,https://static.inaturalist.org/photos/619919617/original.jpg,https://static.inaturalist.org/photos/619919636/original.jpg,https://static.inaturalist.org/photos/619919663/original.jpg,https://static.inaturalist.org/photos/619919699/original.jpg,https://static.inaturalist.org/photos/619906129/original.jpg,https://static.inaturalist.org/photos/619905650/original.jpg,https://static.inaturalist.org/photos/619905529/original.jpg,https://static.inaturalist.org/photos/619905254/original.jpg"
Olive Tree,"https://inaturalist-open-data.s3.amazonaws.com/photos/619907634/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619887070/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619887149/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619887395/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619887419/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619887455/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619848747/original.jpg"
